"season","yr","mnth","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","dataw...2."
1,2,3,10,1,2,1,1,22.14,25.76,88,12.998,163
3,1,6,11,1,0,0,1,29.52,32.575,45,8.9981,346
3,2,8,12,1,4,1,1,32.8,34.85,33,7.0015,343
4,1,12,6,1,4,1,1,9.02,10.605,55,19.0012,71
3,1,7,21,1,6,0,1,30.34,34.09,58,11.0014,238
4,1,12,0,1,6,0,2,10.66,13.635,81,7.0015,77
4,1,12,1,1,2,1,1,8.2,12.88,80,0,4
1,1,2,8,1,1,1,1,15.58,19.695,40,31.0009,256
4,1,12,9,1,6,0,1,10.66,13.635,70,7.0015,124
4,2,12,15,1,3,1,1,19.68,23.485,33,19.0012,285
1,1,3,7,1,4,1,1,13.12,16.665,76,8.9981,140
1,2,2,21,1,5,1,1,13.94,17.425,49,7.0015,134
3,2,8,21,1,5,1,2,28.7,32.575,61,11.0014,306
1,1,1,23,1,5,1,2,7.38,12.12,55,0,27
4,1,9,15,1,4,1,1,27.88,31.82,45,26.0027,227
3,2,9,5,1,4,1,2,28.7,33.335,84,12.998,38
1,1,3,7,1,6,0,1,9.84,11.365,70,12.998,23
2,2,3,16,1,4,1,1,21.32,25,36,22.0028,388
1,2,2,17,1,5,1,1,17.22,21.21,32,22.0028,465
3,2,7,15,1,4,1,1,32.8,35.605,36,12.998,271
4,1,12,3,1,0,0,1,11.48,15.91,75,0,41
1,2,2,17,1,0,0,1,14.76,17.425,32,15.0013,287
1,1,1,16,1,4,1,2,12.3,15.15,49,8.9981,91
3,2,9,0,1,5,1,1,22.14,25.76,68,0,66
2,1,5,1,1,5,1,1,16.4,20.455,62,11.0014,32
4,1,10,9,1,1,1,2,20.5,24.24,45,19.0012,206
3,1,9,4,1,0,0,1,24.6,28.03,83,8.9981,9
3,2,7,0,1,4,1,1,27.06,31.06,65,12.998,92
3,1,9,15,1,3,1,3,25.42,27.275,94,7.0015,58
3,2,8,14,1,5,1,2,35.26,39.395,44,16.9979,331
4,1,11,9,1,5,1,1,10.66,12.88,41,12.998,213
4,2,12,13,1,0,0,1,16.4,20.455,71,15.0013,431
3,2,8,11,1,5,1,2,34.44,39.395,49,19.0012,263
2,1,6,17,1,4,1,1,31.16,32.575,20,35.0008,572
4,2,10,17,1,4,1,1,20.5,24.24,39,19.0012,827
2,1,4,16,1,5,1,2,13.12,15.15,93,16.9979,60
1,1,3,9,1,0,0,2,17.22,21.21,100,19.0012,22
4,2,11,13,1,0,0,2,10.66,12.88,41,11.0014,195
1,2,1,12,1,0,0,1,13.12,15.15,26,15.0013,288
4,1,11,6,1,6,0,1,10.66,12.12,60,16.9979,23
4,2,12,1,1,0,0,2,16.4,20.455,87,7.0015,102
2,2,3,1,1,3,1,1,21.32,25,83,6.0032,26
1,1,3,19,1,6,0,1,18.04,21.97,33,19.0012,154
4,1,10,9,1,5,1,1,19.68,23.485,77,0,241
2,2,6,4,1,1,1,2,22.14,25.76,77,12.998,9
4,2,11,7,2,4,0,1,9.02,11.365,75,8.9981,56
2,1,4,21,1,4,1,1,17.22,21.21,47,12.998,184
2,1,6,12,1,1,1,1,31.16,33.335,37,11.0014,153
1,1,1,3,1,0,0,1,0.82,3.03,62,8.9981,5
2,2,5,19,1,3,1,3,20.5,24.24,77,23.9994,98
3,2,7,4,1,5,1,2,27.06,29.545,89,11.0014,9
2,1,5,9,1,4,1,1,29.52,34.09,70,11.0014,216
1,2,12,3,1,5,1,2,9.84,12.12,60,11.0014,2
2,1,6,3,1,2,1,1,23.78,27.275,53,22.0028,2
2,2,4,8,1,6,0,1,21.32,25,81,16.9979,201
3,2,8,16,1,5,1,2,31.16,34.09,48,8.9981,515
2,1,6,17,1,2,1,1,32.8,36.365,43,16.9979,539
3,1,7,22,1,4,1,1,26.24,31.06,57,6.0032,176
4,2,11,23,1,5,1,2,12.3,15.91,75,6.0032,110
4,1,11,15,1,6,0,1,16.4,20.455,37,12.998,343
4,1,12,2,1,1,1,1,13.12,17.425,87,0,8
3,2,7,16,1,5,1,2,27.88,31.82,83,22.0028,436
1,2,1,9,2,1,0,1,9.84,12.88,35,0,68
4,2,11,13,1,2,1,3,11.48,13.635,87,16.9979,77
4,1,10,8,1,2,1,2,22.96,26.515,83,7.0015,406
1,1,1,15,1,0,0,1,6.56,6.82,28,23.9994,77
1,1,3,10,1,2,1,2,13.12,15.91,66,12.998,78
3,1,8,9,1,2,1,2,31.98,37.12,62,8.9981,175
3,2,7,0,1,4,1,1,30.34,33.335,51,7.0015,88
4,2,11,8,1,2,1,3,13.12,15.91,81,11.0014,500
2,1,5,11,1,2,1,1,35.26,40.15,47,0,106
4,1,11,13,1,3,1,1,20.5,24.24,51,11.0014,167
3,1,8,10,1,5,1,1,30.34,32.575,33,7.0015,130
2,2,4,13,1,3,1,1,22.96,26.515,26,15.0013,228
3,2,9,2,1,6,0,1,22.96,26.515,88,16.9979,83
2,1,5,9,1,1,1,1,24.6,27.275,88,15.0013,167
2,2,5,12,1,2,1,2,28.7,32.575,58,15.0013,269
3,1,6,20,1,1,1,1,28.7,32.575,65,7.0015,305
1,2,2,19,1,5,1,1,15.58,19.695,37,15.0013,282
2,2,6,2,1,3,1,1,20.5,24.24,68,0,11
2,1,4,8,1,1,1,1,18.86,22.725,63,0,297
1,2,1,13,2,1,0,2,9.84,9.85,41,27.9993,228
1,1,1,8,1,6,0,1,5.74,7.575,63,8.9981,23
1,2,1,14,1,1,1,3,9.02,11.365,93,12.998,61
1,1,2,5,1,1,1,2,13.94,18.18,93,0,5
1,1,1,19,1,3,1,1,7.38,7.575,47,27.9993,83
2,2,3,5,1,3,1,1,14.76,16.665,43,19.9995,40
3,1,7,18,1,0,0,1,36.08,40.91,42,11.0014,243
1,1,1,2,1,1,1,1,4.92,6.06,50,15.0013,3
1,1,1,16,1,0,0,1,12.3,16.665,56,0,123
2,1,3,5,1,1,1,1,7.38,9.09,43,12.998,8
3,2,7,0,1,3,1,2,27.06,30.305,83,8.9981,44
4,1,11,19,1,5,1,1,11.48,13.635,41,11.0014,190
4,2,10,9,1,0,0,2,20.5,24.24,55,27.9993,330
2,1,4,19,1,5,1,3,13.12,15.15,93,15.0013,55
1,1,2,1,1,1,1,3,13.94,15.15,87,23.9994,8
1,1,12,1,1,6,0,2,16.4,20.455,62,19.0012,35
1,1,12,16,1,5,1,1,17.22,21.21,47,12.998,283
2,2,6,23,1,6,0,1,27.88,31.82,61,11.0014,230
2,2,4,19,1,2,1,1,24.6,30.305,26,16.9979,537
4,2,10,3,1,6,0,1,17.22,21.21,77,8.9981,29
3,1,6,20,1,0,0,2,28.7,32.575,48,7.0015,213
1,1,1,13,1,3,1,3,9.02,9.85,93,22.0028,47
3,2,9,3,1,3,1,1,20.5,24.24,77,6.0032,7
1,2,2,15,1,1,1,1,17.22,21.21,32,19.0012,171
4,1,11,0,1,4,1,1,16.4,20.455,87,0,24
3,1,9,2,1,5,1,2,25.42,25.76,100,16.9979,8
4,2,11,2,1,4,1,1,9.02,13.635,64,0,7
4,1,11,4,1,6,0,1,8.2,10.605,80,8.9981,7
3,2,8,13,1,4,1,1,32.8,34.85,31,15.0013,300
1,2,1,0,1,6,0,3,6.56,7.575,64,15.0013,24
4,2,11,9,1,0,0,1,14.76,18.94,77,0,273
2,2,5,0,1,6,0,1,21.32,25,48,7.0015,148
3,2,6,0,1,5,1,1,30.34,33.335,48,8.9981,114
1,1,12,13,1,2,1,3,12.3,15.15,87,8.9981,20
4,2,11,9,1,3,1,1,13.12,16.665,76,6.0032,365
2,1,4,23,1,2,1,2,24.6,28.03,83,15.0013,78
4,1,11,22,1,4,1,1,10.66,12.12,52,16.9979,84
2,1,5,2,1,1,1,1,20.5,24.24,100,6.0032,13
4,2,10,17,1,4,1,1,24.6,29.545,69,11.0014,886
1,1,1,13,1,2,1,1,9.84,11.365,56,12.998,97
4,2,12,16,1,0,0,3,14.76,17.425,93,11.0014,253
1,2,3,12,1,4,1,2,25.42,31.06,50,8.9981,265
1,1,2,21,1,4,1,1,21.32,25,55,26.0027,124
4,2,12,23,1,2,1,1,12.3,14.395,52,15.0013,64
1,1,1,8,1,5,1,1,8.2,9.85,51,16.9979,210
3,2,7,12,1,1,1,1,34.44,39.395,49,8.9981,237
2,1,4,19,1,6,0,1,22.14,25.76,43,8.9981,387
3,1,8,19,1,1,1,1,27.06,31.06,47,16.9979,367
4,1,11,20,2,5,0,1,13.12,15.91,39,12.998,109
4,1,11,13,1,3,1,1,19.68,23.485,48,11.0014,161
2,2,6,1,1,1,1,1,27.06,31.06,74,11.0014,24
1,1,1,11,1,1,1,1,4.1,6.06,46,8.9981,46
3,1,8,4,1,0,0,1,27.88,31.82,83,15.0013,6
1,1,2,23,1,0,0,2,14.76,17.425,62,11.0014,59
3,2,9,3,1,6,0,1,22.96,26.515,83,19.0012,45
2,1,4,2,1,6,0,2,18.04,21.97,54,15.0013,65
2,2,6,8,1,2,1,2,25.42,28.03,88,15.0013,613
1,2,12,15,1,0,0,1,11.48,12.88,38,22.0028,138
2,2,4,8,1,5,1,1,12.3,13.635,49,22.0028,508
1,2,1,13,1,2,1,1,18.86,22.725,36,15.0013,198
1,1,3,15,1,4,1,1,21.32,25,42,16.9979,125
2,2,4,15,1,3,1,2,26.24,31.06,44,19.0012,268
3,1,8,17,1,0,0,1,29.52,34.85,79,8.9981,270
1,1,2,12,1,0,0,1,14.76,15.91,32,31.0009,152
3,2,7,21,1,5,1,3,25.42,28.79,83,22.0028,122
1,2,2,16,2,1,0,1,14.76,18.94,29,7.0015,280
2,1,4,2,1,0,0,1,16.4,20.455,62,12.998,29
2,1,5,11,1,5,1,2,30.34,34.09,55,22.0028,166
3,1,7,22,1,1,1,1,31.16,36.365,66,15.0013,140
3,2,8,21,1,1,1,1,24.6,28.03,83,0,245
2,1,6,15,1,0,0,1,28.7,32.575,54,0,417
2,2,6,9,1,6,0,1,24.6,30.305,60,6.0032,367
4,1,10,5,1,1,1,1,15.58,19.695,87,0,21
2,2,6,21,1,5,1,1,28.7,31.82,37,8.9981,339
1,2,2,1,1,6,0,3,11.48,14.395,81,8.9981,45
4,1,11,8,1,2,1,1,14.76,16.665,71,16.9979,419
3,1,7,19,1,1,1,1,30.34,34.85,70,6.0032,386
2,1,3,20,1,3,1,3,14.76,15.15,87,43.0006,75
4,1,10,9,1,2,1,1,18.86,22.725,67,16.9979,187
4,2,11,4,1,5,1,1,9.02,13.635,75,0,3
2,1,5,16,1,6,0,2,22.14,25.76,94,12.998,295
4,2,12,19,1,0,0,3,15.58,19.695,94,6.0032,122
4,1,10,12,1,1,1,2,21.32,25,68,7.0015,220
2,1,5,11,1,0,0,1,23.78,27.275,49,6.0032,340
3,2,8,15,1,1,1,1,33.62,36.365,34,15.0013,274
3,2,8,17,1,4,1,1,33.62,36.365,34,15.0013,844
2,2,4,10,1,5,1,1,18.04,21.97,38,27.9993,236
4,1,12,21,1,0,0,1,9.02,13.635,55,0,63
1,1,3,10,1,6,0,1,13.12,15.15,66,15.0013,99
2,1,4,2,1,2,1,1,18.86,22.725,67,19.0012,13
2,1,5,6,1,5,1,1,26.24,30.305,69,6.0032,81
3,2,8,2,1,3,1,1,27.88,31.82,65,0,8
1,1,1,6,1,4,1,1,9.02,10.605,60,15.0013,35
4,2,11,13,1,6,0,1,17.22,21.21,38,16.9979,525
4,2,10,14,1,5,1,1,30.34,32.575,37,15.0013,400
3,2,9,8,1,4,1,1,20.5,24.24,68,6.0032,790
4,1,9,15,1,3,1,1,28.7,32.575,70,8.9981,181
3,1,7,3,1,3,1,1,28.7,33.335,84,7.0015,6
1,1,2,12,1,4,1,1,19.68,23.485,41,15.0013,101
2,1,4,5,1,5,1,3,9.84,11.365,93,15.0013,12
2,1,6,6,1,1,1,3,24.6,28.79,78,8.9981,26
3,1,6,12,1,1,1,2,29.52,33.335,54,0,170
2,2,3,6,1,5,1,2,20.5,24.24,88,0,116
3,1,7,20,1,5,1,1,28.7,32.575,51,15.0013,343
3,2,9,11,1,5,1,2,27.88,31.82,61,7.0015,280
1,1,2,18,1,4,1,2,22.14,25.76,42,19.0012,222
4,1,10,11,1,2,1,1,21.32,25,48,19.0012,166
2,2,3,17,1,6,0,1,19.68,23.485,67,27.9993,543
1,2,2,13,1,1,1,1,16.4,20.455,43,19.0012,182
3,2,7,9,1,6,0,1,34.44,41.665,59,11.0014,256
2,1,3,10,1,0,0,2,9.02,10.605,55,15.0013,86
3,1,7,6,1,2,1,1,30.34,34.09,58,15.0013,115
3,2,8,23,1,3,1,1,29.52,34.09,70,8.9981,136
3,2,9,23,1,5,1,1,24.6,29.545,73,22.0028,186
1,1,1,10,1,0,0,2,7.38,12.12,80,0,64
4,2,11,2,1,6,0,1,13.12,17.425,81,0,44
2,2,3,5,1,6,0,1,16.4,20.455,82,15.0013,5
4,2,10,16,1,2,1,2,20.5,24.24,72,11.0014,424
1,2,3,2,1,5,1,1,13.94,15.91,53,19.0012,6
2,2,4,7,1,1,1,3,12.3,14.395,81,16.9979,207
2,1,6,3,1,0,0,2,27.06,30.305,78,8.9981,30
3,2,8,19,1,5,1,2,30.34,12.12,55,26.0027,491
1,2,3,3,1,0,0,2,18.04,21.97,88,8.9981,18
4,1,10,12,1,5,1,1,20.5,24.24,45,19.9995,240
2,1,5,12,1,5,1,2,31.16,34.85,55,19.9995,243
3,2,7,3,1,5,1,2,27.06,29.545,89,7.0015,36
4,1,9,12,1,5,1,3,25.42,27.275,94,7.0015,29
4,1,10,6,1,0,0,1,13.12,15.91,81,11.0014,15
1,2,1,18,1,5,1,1,16.4,20.455,50,32.9975,383
4,1,11,17,1,3,1,1,18.04,21.97,62,12.998,553
4,2,11,11,1,5,1,1,16.4,20.455,47,19.9995,251
3,2,7,14,1,1,1,2,31.98,37.12,59,11.0014,271
3,2,7,15,1,3,1,1,31.98,34.09,31,6.0032,317
1,1,1,21,1,5,1,1,3.28,3.79,38,19.0012,41
4,1,11,11,1,2,1,1,18.86,22.725,63,8.9981,147
2,2,4,5,1,1,1,1,15.58,19.695,62,16.9979,20
4,2,12,9,1,5,1,1,9.84,12.12,75,8.9981,343
2,1,5,13,1,4,1,3,23.78,27.275,64,16.9979,183
1,1,2,15,1,2,1,1,9.84,11.365,48,12.998,69
3,2,7,1,1,1,1,2,28.7,33.335,74,12.998,11
4,2,12,3,1,2,1,2,16.4,20.455,87,8.9981,4
2,2,3,9,1,3,1,1,16.4,20.455,43,30.0026,314
1,1,1,16,1,3,1,1,15.58,19.695,58,26.0027,104
3,2,9,23,1,4,1,1,26.24,28.79,89,11.0014,169
2,1,5,21,1,6,0,1,22.14,25.76,49,15.0013,182
3,1,7,4,1,5,1,1,24.6,29.545,73,11.0014,10
2,1,4,0,2,5,0,1,18.04,21.97,67,0,27
2,2,4,10,1,0,0,1,17.22,21.21,67,6.0032,380
3,2,6,14,1,2,1,1,28.7,31.82,30,31.0009,267
4,2,11,6,1,6,0,1,9.84,10.605,44,19.0012,10
1,1,3,19,1,4,1,1,18.04,21.97,58,12.998,207
3,2,7,5,1,4,1,1,29.52,34.09,62,0,29
2,1,3,4,1,4,1,2,11.48,13.635,100,12.998,1
2,2,3,9,1,3,1,2,20.5,24.24,88,11.0014,293
3,2,8,3,1,4,1,1,27.06,30.305,83,0,6
1,1,1,10,1,0,0,1,5.74,5.305,46,26.0027,58
2,2,4,19,1,3,1,1,27.06,31.06,39,15.0013,494
2,2,5,4,1,1,1,2,18.86,22.725,88,8.9981,2
1,1,2,8,1,4,1,1,9.84,11.365,70,15.0013,252
1,1,2,1,1,0,0,1,9.84,9.85,41,31.0009,16
1,2,1,3,1,3,1,1,9.02,13.635,80,0,4
4,1,9,6,1,3,1,3,24.6,25.76,94,11.0014,114
1,2,2,15,1,4,1,1,22.14,25.76,33,8.9981,217
3,1,7,18,1,3,1,1,29.52,34.85,79,8.9981,463
3,2,7,13,1,3,1,1,31.98,34.09,31,11.0014,312
2,1,6,1,1,3,1,1,22.14,25.76,64,19.0012,14
4,2,10,10,2,1,0,2,15.58,19.695,68,8.9981,298
3,2,7,3,1,3,1,1,30.34,34.85,66,8.9981,4
1,1,1,22,1,5,1,2,7.38,9.85,43,11.0014,36
3,2,7,19,1,5,1,1,30.34,33.335,51,11.0014,488
2,2,5,0,1,0,0,1,22.96,26.515,64,11.0014,98
1,1,3,9,1,6,0,2,13.12,15.15,93,15.0013,63
3,1,7,18,2,1,0,1,32.8,36.365,46,8.9981,418
1,1,3,5,1,0,0,1,10.66,12.88,60,12.998,9
2,1,5,23,1,6,0,3,21.32,25,100,12.998,44
1,1,2,22,1,5,1,1,8.2,11.365,64,6.0032,43
2,2,4,4,1,5,1,2,13.94,16.665,53,8.9981,5
3,2,9,20,1,3,1,1,29.52,35.605,84,11.0014,412
4,1,11,13,1,0,0,2,21.32,25,29,27.9993,339
1,2,12,14,1,0,0,1,13.94,15.15,31,19.9995,175
2,1,5,11,1,0,0,2,27.06,30.305,83,19.0012,319
3,1,9,17,2,1,0,2,27.06,29.545,89,7.0015,114
2,2,4,22,1,1,1,2,21.32,25,55,11.0014,134
1,2,3,10,1,4,1,1,20.5,24.24,68,31.0009,138
1,1,1,21,2,1,0,3,6.56,7.575,80,12.998,27
2,2,4,7,1,1,1,1,16.4,20.455,50,12.998,349
1,2,3,10,1,1,1,2,9.84,12.88,60,0,86
3,2,7,16,1,2,1,1,32.8,36.365,43,15.0013,435
3,1,9,0,1,5,1,1,26.24,30.305,65,12.998,64
2,1,6,19,1,0,0,1,27.88,31.82,65,11.0014,357
2,1,5,7,1,0,0,2,21.32,25,100,8.9981,42
1,1,2,10,1,3,1,1,5.74,9.09,36,0,59
4,1,11,0,1,3,1,1,14.76,16.665,62,27.9993,24
2,1,4,17,1,5,1,3,13.12,15.15,93,16.9979,148
4,2,9,10,1,3,1,1,24.6,29.545,73,19.0012,185
4,2,12,9,1,0,0,2,16.4,20.455,87,16.9979,103
4,1,10,8,1,1,1,2,17.22,21.21,88,11.0014,398
2,2,5,22,1,3,1,1,26.24,30.305,73,11.0014,286
3,2,8,0,1,2,1,2,24.6,28.03,83,6.0032,59
1,2,3,12,1,1,1,1,24.6,30.305,64,16.9979,282
3,2,7,17,1,5,1,1,35.26,39.395,41,19.0012,699
4,1,11,22,1,1,1,1,23.78,27.275,56,23.9994,113
1,2,2,0,1,3,1,1,13.12,16.665,53,7.0015,32
4,2,11,12,1,6,0,1,19.68,23.485,48,0,606
4,2,10,19,1,5,1,1,17.22,21.21,41,15.0013,493
2,1,5,12,1,6,0,1,24.6,31.06,40,12.998,373
4,2,9,6,1,1,1,1,18.86,22.725,59,0,168
1,2,3,1,1,5,1,1,13.94,15.91,49,15.0013,20
3,2,9,10,1,1,1,1,25.42,31.06,50,19.0012,210
2,1,5,4,1,1,1,1,17.22,21.21,82,11.0014,4
3,2,8,7,1,4,1,1,28.7,33.335,79,0,473
3,2,8,1,1,3,1,1,28.7,32.575,61,0,37
4,1,10,21,1,6,0,1,9.84,10.605,87,23.9994,50
1,1,12,17,1,4,1,2,18.04,21.97,67,11.0014,356
4,1,12,5,1,6,0,1,9.84,12.88,70,6.0032,6
3,1,8,15,1,0,0,1,30.34,34.85,66,12.998,331
3,2,7,22,1,2,1,1,30.34,34.85,66,16.9979,269
1,1,3,2,1,3,1,1,10.66,13.635,52,8.9981,2
2,2,4,1,1,5,1,1,14.76,17.425,46,12.998,30
2,2,5,12,1,2,1,2,25.42,29.545,78,7.0015,254
4,1,10,20,1,6,0,3,14.76,18.18,87,7.0015,66
2,2,6,15,1,1,1,2,24.6,29.545,69,12.998,237
3,2,8,21,1,0,0,1,26.24,28.79,83,8.9981,166
2,2,3,15,1,6,0,3,20.5,24.24,94,27.9993,290
1,1,2,8,1,6,0,2,9.84,14.395,60,0,57
2,2,5,2,1,0,0,2,22.14,25.76,83,19.0012,93
3,1,7,6,1,2,1,2,29.52,34.85,74,7.0015,134
2,2,5,3,1,2,1,2,21.32,25,68,19.0012,6
2,2,4,2,1,1,1,1,18.86,22.725,31,12.998,6
3,1,8,0,1,0,0,3,27.06,30.305,83,19.9995,90
1,1,1,15,1,5,1,2,8.2,12.88,86,0,41
3,1,8,4,1,0,0,1,28.7,33.335,84,8.9981,6
3,1,8,12,1,2,1,1,33.62,39.395,56,12.998,185
1,2,1,16,1,2,1,1,22.14,25.76,26,30.0026,307
1,1,1,18,1,4,1,1,8.2,11.365,69,6.0032,104
1,2,1,11,1,4,1,2,13.94,17.425,81,7.0015,119
2,2,4,18,1,2,1,1,24.6,30.305,26,11.0014,800
4,1,10,20,1,0,0,2,14.76,16.665,76,16.9979,87
4,2,11,1,1,4,1,1,12.3,15.91,75,7.0015,30
2,2,4,2,1,0,0,2,14.76,17.425,76,11.0014,81
3,1,8,4,1,2,1,1,28.7,33.335,74,0,7
3,2,9,21,1,2,1,1,22.96,26.515,60,7.0015,310
3,2,7,11,1,2,1,1,35.26,37.88,34,12.998,217
4,1,12,21,1,6,0,2,12.3,15.91,61,6.0032,109
4,2,10,9,1,5,1,1,20.5,24.24,39,19.9995,400
4,1,12,18,1,1,1,1,14.76,17.425,50,12.998,354
2,1,6,3,1,4,1,2,22.96,26.515,73,6.0032,4
3,1,9,22,1,2,1,2,22.14,25.76,94,22.0028,84
1,1,12,0,1,4,1,2,20.5,24.24,82,7.0015,27
2,1,5,3,1,4,1,1,13.94,15.91,66,16.9979,4
3,1,9,0,2,1,0,2,28.7,33.335,74,15.0013,97
1,1,1,5,1,5,1,2,7.38,10.605,80,7.0015,4
2,1,5,5,1,6,0,1,18.86,22.725,59,8.9981,7
1,1,2,16,1,2,1,1,13.94,15.91,19,16.9979,98
4,1,12,16,1,5,1,2,13.12,15.15,45,15.0013,224
2,1,6,15,1,6,0,2,30.34,32.575,27,27.9993,404
4,1,11,0,1,3,1,2,19.68,23.485,94,16.9979,16
1,2,1,12,1,2,1,2,13.12,15.15,87,19.0012,86
3,2,7,22,1,6,0,1,28.7,33.335,79,12.998,225
4,1,10,5,1,0,0,1,13.12,15.15,87,19.0012,7
1,1,2,0,1,1,1,1,15.58,19.695,37,23.9994,11
3,1,6,1,1,3,1,1,27.88,31.82,79,19.9995,28
3,1,9,6,1,5,1,1,24.6,28.03,83,8.9981,76
2,2,4,21,1,3,1,1,21.32,25,52,8.9981,239
4,1,10,4,1,1,1,1,16.4,20.455,82,0,6
3,1,8,3,1,5,1,1,26.24,29.545,78,6.0032,6
1,2,12,3,1,1,1,1,6.56,9.09,59,7.0015,1
3,1,7,5,1,3,1,1,27.88,31.82,83,6.0032,35
1,1,1,20,1,2,1,1,9.84,12.88,48,7.0015,54
3,2,7,3,1,2,1,1,27.88,31.82,79,0,3
3,1,9,7,2,1,0,1,27.06,31.06,74,11.0014,41
4,2,11,5,1,1,1,2,14.76,17.425,66,15.0013,39
4,2,10,2,1,3,1,1,22.14,25.76,68,0,6
3,1,9,9,1,4,1,2,26.24,30.305,73,23.9994,209
3,2,7,13,1,1,1,1,34.44,39.395,49,19.0012,239
1,1,1,21,1,5,1,1,7.38,9.85,47,8.9981,39
4,1,10,12,1,3,1,1,25.42,31.06,43,22.0028,214
4,1,10,17,1,6,0,1,23.78,27.275,32,19.0012,441
3,2,9,1,1,5,1,1,21.32,25,72,0,49
4,1,10,17,1,0,0,1,23.78,27.275,49,31.0009,405
3,2,7,21,1,3,1,1,31.16,35.605,62,0,319
1,1,12,5,1,5,1,1,9.02,12.88,75,6.0032,10
4,1,10,8,1,5,1,1,18.86,22.725,82,0,417
1,2,1,7,1,6,0,3,6.56,8.335,93,11.0014,13
4,2,10,23,1,0,0,1,14.76,17.425,93,8.9981,80
4,2,11,14,1,4,1,2,16.4,20.455,50,15.0013,185
3,2,6,6,1,4,1,1,25.42,31.06,57,6.0032,193
2,1,4,21,1,6,0,2,22.96,26.515,83,19.0012,135
4,2,12,8,1,3,1,1,9.84,12.88,87,7.0015,678
2,1,5,1,1,1,1,1,21.32,25,94,8.9981,14
1,2,1,5,1,2,1,3,13.12,15.15,66,22.0028,13
2,2,5,11,1,4,1,1,29.52,32.575,37,19.0012,218
2,1,3,13,1,1,1,2,20.5,24.24,63,15.0013,112
3,2,9,20,2,1,0,1,29.52,34.09,76,7.0015,261
1,1,3,7,1,5,1,1,16.4,20.455,66,12.998,123
2,1,4,5,1,6,0,2,12.3,14.395,93,15.0013,5
2,2,4,22,1,4,1,1,17.22,21.21,35,12.998,158
2,1,6,9,1,3,1,1,31.16,35.605,58,11.0014,202
1,1,1,12,1,5,1,3,7.38,10.605,93,7.0015,29
2,2,4,2,1,0,0,2,14.76,18.18,87,7.0015,40
3,1,6,3,1,6,0,1,26.24,31.06,57,12.998,39
3,2,9,19,1,4,1,1,23.78,27.275,60,15.0013,603
3,1,8,6,1,2,1,1,22.14,25.76,73,7.0015,119
2,2,6,12,1,3,1,1,25.42,31.06,38,0,315
2,1,4,9,1,6,0,2,15.58,19.695,94,19.9995,68
3,1,7,10,1,0,0,1,35.26,40.91,50,22.0028,226
1,1,1,13,1,2,1,2,8.2,11.365,59,6.0032,52
1,2,2,21,1,3,1,1,13.94,16.665,53,11.0014,178
3,2,6,14,1,4,1,1,36.08,39.395,37,11.0014,176
3,2,8,12,1,3,1,1,30.34,34.09,55,15.0013,307
3,1,7,15,1,5,1,1,29.52,32.575,45,11.0014,237
2,1,6,12,1,5,1,1,34.44,37.88,44,8.9981,207
1,2,1,11,1,1,1,2,8.2,11.365,93,6.0032,62
3,1,7,8,1,6,0,1,31.98,37.12,59,15.0013,114
1,2,1,21,1,1,1,2,8.2,12.88,93,0,79
1,2,1,7,1,0,0,1,8.2,10.605,37,8.9981,12
2,2,5,4,1,1,1,2,22.14,25.76,77,15.0013,6
2,2,5,9,1,3,1,2,25.42,29.545,78,0,297
2,1,6,8,1,6,0,1,27.06,30.305,78,6.0032,131
3,1,6,6,1,0,0,1,24.6,30.305,64,0,20
3,1,8,2,1,2,1,1,22.96,26.515,52,12.998,6
3,1,8,14,1,1,1,1,37.72,40.91,29,12.998,123
4,1,12,10,1,3,1,2,13.12,17.425,57,0,142
1,1,3,20,1,3,1,2,17.22,21.21,54,19.9995,121
4,2,10,13,1,0,0,1,26.24,31.06,41,30.0026,619
2,2,5,2,1,1,1,1,20.5,24.24,77,12.998,6
3,1,7,4,1,6,0,1,25.42,30.305,61,0,11
3,1,8,6,1,2,1,1,29.52,33.335,64,0,101
1,1,2,9,1,0,0,2,9.84,11.365,60,15.0013,47
1,1,12,3,1,6,0,2,16.4,20.455,62,19.0012,18
2,2,4,15,1,5,1,1,21.32,25,29,32.9975,324
4,1,12,9,1,2,1,2,18.86,22.725,94,15.0013,204
1,2,12,0,1,6,0,2,9.84,12.12,70,0,26
3,2,9,18,1,0,0,1,30.34,35.605,74,0,500
1,2,1,16,1,6,0,1,9.84,11.365,38,15.0013,206
2,1,5,14,1,1,1,1,27.88,31.82,51,0,193
4,2,10,18,1,3,1,2,22.96,26.515,49,11.0014,844
3,2,9,13,1,3,1,1,32.8,39.395,63,11.0014,234
2,1,6,2,1,0,0,1,27.88,31.82,74,6.0032,72
3,2,8,2,1,6,0,2,27.06,31.06,74,6.0032,79
3,1,9,7,1,6,0,2,18.86,22.725,77,12.998,37
1,2,2,5,1,5,1,1,10.66,12.88,60,15.0013,17
4,2,11,21,1,1,1,1,12.3,14.395,52,19.0012,152
2,2,5,2,1,2,1,2,21.32,25,63,19.9995,16
1,1,2,12,1,0,0,1,13.94,16.665,46,0,174
3,2,8,18,1,4,1,1,32.8,35.605,36,0,832
2,2,6,16,1,3,1,1,36.9,40.91,35,7.0015,335
4,1,12,12,1,0,0,1,14.76,17.425,81,11.0014,329
4,1,12,8,1,5,1,1,9.84,14.395,87,0,445
